,url,date,title,article
143,http://news.hankyung.com/article/201703148220g,17-03-14,이 판국에 무슨 중국…홈쇼핑 中 여행 상품 판매 중단,"국내 홈쇼핑업체들이 여행 카테고리 내에서 중국 관련 상품을 속속 내리고 있다.사드 배치로 인해 중국 내 반한 감정이 높아진 가운데 국내에서도 중국 여행을 자제해야 한다는 목소리가 일자 발빠른 조치에 나섰다. 14일 관련업계에 따르면 롯데홈쇼핑은 지난 2일부터 중국 여행 상품 판매를 전격 중단했다.회사 관계자는 ""이달 초 방송을 끝으로 당분간 중국 여행 상품을 팔지 않기로 했다""며 ""사드 배치로 한중관계가 악화한 상황이어서 추이를 지켜봐야 할 것 같다""고 말했다.롯데홈쇼핑에서는 사드 이슈가 발생하기 전만 해도 중국 여행 상품이 여행 카테고리 안에서 가장 인기있는 상품 중 하나였다. 방송을 통해 중국 상품을 판매하면 1시간 평균 1500건 정도의 주문이 들어왔다. 하지만 사드 배치로 인해 한중 간 긴장이 본격화한 지난달 말부터는 주문 건수가 500건으로 크게 줄었고 이마저도 예약 취소가 잇따랐다. 롯데홈쇼핑의 경우 롯데그룹이 사드 부지를 제공 중국 내에서 보복 공격의 주 표적이 된 터라 여행 상품을 판매하는 것에 더욱 부담을 느낄 수 밖에 없다. 도 지난주부터 중국 여행 상품 판매를 중단했다.  관계자는 ""중국 내에서 반한 감정이 거세지고 있어 안전 문제를 생각하지 않을 수 없다""며 ""사드 이슈가 가라앉을 때까지 중국 여행 상품을 판매하지 않을 것""이라고 밝혔다. 현대홈쇼핑은 지난해 말까지 중국 여행 상품을 판매하다 올 들어 이를 중단하고 동남아시아와 유럽 지역 상품을 강화했다.  앞서 중국 정부는 사드 보복 조치의 일환으로 자국 여행업계에 오는 15일부터 한국 여행 상품 판매를 전면 중지하라고 구두 지시했다.중국 내에서는 사드 부지를 제공한 롯데그룹 제품에 대한 불매운동이 일고 있고 한국 차량에 대한 벽돌 공격까지 발생하는 등 위험수위가 도를 넘고 있다.  이에 국내에서도 온라인을 중심으로 중국 상품을 쓰지 말자거나 중국 여행을 가지 말아야 한다는 목소리가 높아졌다. 네티즌들은 ""이런 판국에 중국 여행이 웬말이냐"" ""민감한 시기에 굳이 위험을 안고 갈 필요가 없다"" ""중국 여행 안가는 게 답이다"" ""이번 기회에 중국인들 한국에 오지 못하게 하라"" 는 등의 의견을 쏟아냈다.  홈쇼핑업체들은 중국 상품 판매 중단에 따른 영향을 동남아시아 등 다른 대체 상품으로 메우겠다는 계획이다. 관계자는 ""중국 대신 동남아시아 쪽으로 수요가 늘고 있다""며 ""중국 상품 판매 중단에 따른 영향은 크지 않을 것""이라고 설명했다. 홈쇼핑업체들과 달리 여행사들은 중국 여행 상품을 계속 판매한다는 입장이다. 여행업계 한 관계자는 ""현재로선 중국 여행 상품에 대해 판매 중단 등을 검토하고 있지 않다""며 ""특별한 조치 없이 기존대로 여행 일정을 진행하고 있다""고 말했다. 권민경 한경닷컴 기자 기사제보 및 보도자료"
144,http://stock.hankyung.com/news/app/newsview.php?aid=2017040398926,17-04-03,코스피 2160선서 상승 흐름…'신제품 기대감' 삼성·LG전자↑,코스피지수가 기관의 '사자'에 상승 흐름을 이어가고 있다. 3일 오전 11시10분 현재 코스피지수는 전 거래일보다 5.85포인트(0.27%) 오른 2166.08에 거래중이다. 기관이 229억원을 사들이며 지수 상승을 떠받치고 있다. 개인과 외국인은 각각 330억원 62억원 순매도하고 있다. 프로그램은 차익 비차익 모두 순매수로 전체 437억원 매수 우위다.업종별로는 의약품 전기전자 보험 음식료품 제조업 화학 전기가스업 등이 상승세다. 철강금속 운수창고 운송장비 비금속광물 증권 등은 내리고 있다.시가총액 상위 종목 중      등이 오르고 있다.    등은 하락세다.국내 양대 전자업체인 와 가 상승하고 있다. 신제품인 갤럭시S8과 G6에 대한 기대감 덕분이다. 는 1분기 최대 실적 전망까지 겹치면서 6거래일 만에 상승하고 있다.코스닥지수도 상승 중이다. 전 거래일보다 5.15포인트(0.83%) 상승한 624.43를 기록중이다.외국인 기관은 각각 126억원 119억원 순매수 중이다. 개인은 217억원 매도 우위다.    등이 오름세다.      등은 내림세를 보이고 있다.달러화 대비 원화는 강세(원·달러 환율 하락)다. 현재 서울 외환시장에서 원·달러 환율은 전 거래일보다 4.6원 내린 1113.90원에 거래 중이다.안혜원 한경닷컴 기자
145,http://stock.hankyung.com/news/app/newsview.php?aid=2017032148776,17-03-21,코스피 하루만에 2160 회복…원·달러 1110원대 '털썩',코스피지수가 하루만에 상승하며 2160선을 회복했다.21일 코스피지수는 오전 9시8분 현재 전날보다 7.52포인트(0.35%) 상승한 2164.53에 거래중이다.간밤 미국 증시는 미국 중앙은행(Fed) 위원 연설에 주목하며 보합권의 혼조세를 나타냈다. 위원들은 기준금리 경로에 대한 의견을 제시했지만 투자심리에 영향을 미칠 정도는 아니어서 지수 움직임도 제한됐다.이날 코스피지수는 2162.95에서 상승 출발한 후 2168.39까지 고점을 높였다. 기관이 홀로 240억원 순매수중이다. 금융투자 연기금 사모펀드를 중심으로 매수세가 유입되고 있다.개인 외국인은 각각 189억원 90억원 매도 우위다. 전날 외국인은 11거래일만에 사자 행진을 멈춘 바 있다. 프로그램으로는 차익 순매도 비차익 순매수로 전체 147억원 매수 우위다.비금속광물 유통업 전기가스업 등을 제외하고 대부분의 업종이 상승세다. 시가총액 상위 종목들도 상승이 우위다. 가 소폭 상승중이고  우   등이 오르고 있다.    등은 1~2% 오름세다.반면    은 하락세다.종목별로 은 일본 업체와 1800억 규모 공급계약을 체결했다는 소식에 5% 넘게 오르고 있다.코스닥지수도 상승하며 610선으로 올라섰다. 전날보다 2.11포인트(0.35%) 상승한 611.22에 거래중이다.외국인 홀로 28억원 순매수중이고 개인 기관은 각각 6억원 17억원 매도 우위다.  등이 1~2% 상승중이고       등이 오름세다. 반면   은 내림세다.은 테슬라에 부품을 공급했다는 소식에 6% 급등세다.서울 외환시장에서 달러화 대비 원화는 강세(원·달러 환율 하락)를 나타내고 있다. 오전 9시7분 현재 원·달러 환율은 전날보다 5.35원 내린 1114.65원에 거래중이다.채선희 한경닷컴 기자
146,http://stock.hankyung.com/news/app/newsview.php?aid=2017032016806,17-03-20,'너무 올랐나' 코스피 2150선으로 후퇴…삼성電 1%↓,코스피지수가 외국인의 팔자세에 2150선으로 밀려났다. 는 1% 가까이 하락중이다.20일 오전 9시7분 현재 코스피지수는 전 거래일보다 8.41포인트(0.39%) 하락한 2156.17에 거래중이다.지난 주말 미국 증시는 금융주 약세 속 혼조세를 나타냈다. 다우존스산업평균지수와 스탠더드앤푸어스(S&P) 500지수는 각각 0.1% 0.13% 하락한 반면 나스닥지수는 소폭 올랐다. 나스닥지수는 장중 한 때 최고치를 경신하기도 했다.외국인이 홀로 278억원 '팔자'를 외치며 지수 하락을 이끌고 있다. 개인 기관은 각각 211억원 78억원 순매수중이다. 프로그램으로는 차익 비차익 모두 순매도로 전체 131억원 매도 우위다.업종별로는 혼조세다. 의약품 전기전자 의료정밀 건설업 운수창고 등이 하락중이고 은행주는 1% 약세다. 반면 섬유의복 종이목재 비금속광물 철강금속 기계 운수장비 등이 상승중이고 전기가스업은 1% 넘게 상승폭을 확대중이다.상승 랠리를 펼쳤던 가 1% 가까이 하락중이다. 6거래일만에 하락세다. 우   등이 1% 넘게 약세다.      등도 내리막을 걷고 있다. 는 소폭 상승중이고  는 1~2% 상승중이다.같은 시간 코스닥지수도 장중 하락 전환했다. 전 거래일보다 0.74포인트(0.12%) 하락한 612.52를 기록중이다.외국인 기관이 각각 62억원 97억원 순매도중이다. 개인은 165억원 매수 우위다.맏형 이 2% 넘는 약세인 가운데      등이 내림세다. 반면   는 1% 오름세다.서울 외환시장에서 달러화 대비 원화는 강세(원·달러 환율 하락)다. 오전 9시5분 현재 원·달러 환율은 전 거래일보다 2.3원 내린 1128.6원에 거래중이다.채선희 한경닷컴 기자
147,http://stock.hankyung.com/news/app/newsview.php?aid=2017032025526,17-03-20,코스피 2150선 초반서 횡보…원·달러 환율 낙폭 확대,코스피지수가 2150선 초반에서 횡보중이다.20일 오후 1시24분 현재 코스피지수는 전 거래일보다 11.99포인트(0.55%) 하락한 2152.59를 기록하고 있다.외국인 기관의 동반 매도세가 지수 하락을 이끌고 있다. 각각 776억원 778억원 순매도중이다. 개인은 홀로 1201억원 순매수세다. 프로그램으로는 차익 비차익 모두 순매도로 전체 1891억원 매도 우위다.의료정밀 유통업 건설업 금융업 등이 1% 넘게 떨어지고 있다. 음식료업 섬유의복 종이목재 화학 비금속광물 기계 전기전자 등도 하락세다. 반면 의약품 철강금속 운수장비 등이 소폭 오름세고 전기가스업 통신업은 1~2% 오르고 있다.가 1% 가까이 하락하며 210만원이 위태롭다. 우      등도 1~2% 약세다. 반면 이 3% 강세다.       등은 오르고 있다.같은시간 코스닥지수도 낙폭을 확대하며 610선을 내어줬다. 전 거래일보다 4.82포인트(0.79%) 내린 608.44를 기록하고 있다.외국인 기관이 각각 362억원 542억원 순매도중이고 개인은 976억원 매수 우위다.이 3% 가까이 약세며     등이 1~2% 약세다. 는 4%대 급락중이다.달러화 대비 원화가 가파른 강세(원·달러 환율 급락)다. 서울 외환시장에서 오후 1시24분 현재 원·달러 환율은 전날보다 7.95원 내린 1122.95원을 기록하고 있다.채선희 한경닷컴 기자
148,http://news.hankyung.com/article/2017031909471,17-03-19,어느새…홈쇼핑서 사라진 중국 여행상품,국내 홈쇼핑 업체들이 중국 여행상품 판매를 잇달아 중단하고 있다. 사드(고고도 미사일방어체계) 문제로 중국 여행 수요가 많지 않을 뿐 아니라 위험도 크다고 판단했기 때문이다.GS홈쇼핑은 지난 7일 중국 여행상품 판매를 전면 중단했다. GS홈쇼핑 관계자는 “중국의 사드 압력에 따른 반중 감정에 대처하기 위해 선제적으로 판매를 중단했다”고 밝혔다.CJ오쇼핑은 중국 여행상품을 3월에 한 편도 편성하지 않았다. 이전에 팔았던 중국 여행상품과 관련해서도 여행을 취소하고 환불해줬다. 회사 관계자는 “위험하다고 보고 중국 여행상품을 취소했다. 소비자들도 이런 취지를 이해해줘 취소 과정에서 문제는 없었다”고 전했다.NS홈쇼핑은 통상 2~4회 편성하던 중국 여행상품을 4월까지 편성하지 않을 계획이다.이전에 판매한 여행상품에 대한 취소율도 올라가고 있다. 롯데홈쇼핑은 “사드 보복 초기였던 지난 2일에 판매한 ‘중국 다롄 2박3일 여행상품’과 4일 판매한 ‘상하이 3박4일 여행상품’ 주문건수가 평균 대비 50% 이상 줄었다”며 “다롄 여행상품은 취소율이 평소보다 30% 이상 높았다”고 밝혔다.배정철 기자 bjc@hankyung.com
149,http://stock.hankyung.com/news/app/newsview.php?aid=2017042428536,17-04-24,코스피 상승 흐름 유지…'깜짝실적' 은행株 강세,코스피지수가 상승 흐름을 유지하고 있다.24일 오후 1시24분 현재 코스피지수는 전날보다 4.3포인트(0.2%) 오른 2169.34에 거래중이다.외국인이 2104억원 순매수에 나서며 지수를 이끌고 있다. 반면 개인 기관은 각각 1640억원 404억원 매도 우위다. 기관중에선 보험 투신 등의 매도세가 거세다. 업종별 희비가 엇갈리고 있다. 철강금속 전기전자 운수장비 전기가스업 운수창고 등이 오름세고 의료정밀은 1% 넘게 오르고 있다. 반면 섬유의복 종이목재 화학 의약품 비금속광물 유통업 등은 하락중이다.은행주가 호실적 발표에 강세다. 는 6% 넘게 급등중이다.   도 1% 넘게 오르고 있다. 은 개장 직후 1만4900원까지 치솟으며 52주 신고가를 경신했다.시가총액 상위 종목은 상승이 우위다.      등이 오르고 있고   은 1% 안팎으로 상승중이다. 반면   이 하락중이다. 은 3% 약세다.같은 시간 코스닥지수는 하락세다. 전날보다 6.06포인트(0.95%) 내린 628.90을 기록하고 있다.외국인 기관이 각각 410억원 184억원 순매도중이고 개인은 627억원 매수 우위다.        등이 1~2% 약세다.   등은 1~2% 상승세다.달러화 대비 원화는 약세(원·달러 환율 상승)다. 서울 외환시장에서 오후 1시21분 현재 전날보다 0.15원 오른 1134.55원에 거래되고 있다.채선희 한경닷컴 기자
150,http://stock.hankyung.com/news/app/newsview.php?aid=2017042682006,17-04-26,"""GS홈쇼핑 주가 재평가 국면 지속 전망""…목표가↑-HMC","HMC투자증권은 26일 에 대해 1분기 실적이 양호하고 주가 재평가 국면이 지속될 전망이라며 목표주가를 26만원에서 27만원으로 상향 조정했다. 투자의견은 '매수'를 유지했다.박종렬 HMC투자증권 연구원은 "" 주가가 올 들어 크게 오른 후 조정기를 거쳤는데 당초 예상을 웃돈 양호한 1분기 실적을 배경으로 재평가 국면이 지속될 전망""이라며 ""양호한 실적 추세와 보유 순현금을 감안하면 여전히 저평가 상태""라고 밝혔다.의 올해 1분기 개별 기준 영업이익은 전년 동기 대비 37.1% 증가한 440억원을 거둬 HMC투자증권의 예상치 340억원을 웃돌았다. 이는 일회성 포인트 부가세 환급금 109억원이 반영된 결과다. 매출은 1.4% 감소한 2704억원으로 집계됐다.그는 ""올해 매출과 영업이익은 전년 대비 각각 2.8% 11.6%씩 증가한 1조949억원 1435억원을 거둘 것""이라며 ""배당수익률이 3.1% 수준으로 경쟁사 대비 배당주의 매력이 있다""고 덧붙였다.오정민 한경닷컴 기자"
151,http://news.hankyung.com/article/2017042572881,17-04-25,GS홈쇼핑 한 달 걸리던 납품대금 지급 6일로,GS홈쇼핑은 다음달 1일부터 중소기업에 주는 납품대금 지급일을 대폭 단축하기로 했다고 25일 발표했다. 중소협력업체들이 자금을 원활하게 운용할 수 있도록 돕기 위한 조치다.GS홈쇼핑은 그동안 소비자가 홈쇼핑에서 물건을 사면 10일 20일 30일 매달 3회 납품업체에 줄 돈이 얼마인지를 정산한 뒤 그로부터 30일 안에 대금을 지급해왔다. 예컨대 A기업이 4월25일 GS홈쇼핑에서 자사 제품을 팔았다면 대금을 5월 말에 가서야 받을 수 있었다. GS홈쇼핑은 5월부터 정산 후 실제 돈을 지급하는 데 걸리는 시간을 6일(영업일 기준)로 줄이기로 했다. A기업은 늦어도 5월11일에는 돈을 받게 된다.다른 홈쇼핑은 정산 후 10~30일 안에 대금을 지급하고 있다. 박민수 GS홈쇼핑 재경팀 팀장은 “중소기업과 함께 성장하고 협력업체들과 장기적 신뢰관계를 쌓기 위해 대금 정산 기일을 단축했다”고 설명했다.GS홈쇼핑은 중소협력업체들을 대상으로 한 다양한 자금지원 제도도 시행 중이다. 협력업체들의 자금 운용을 돕기 위해 매년 400억원 규모의 ‘상생펀드’를 조성하고 있다. 협력사의 장기 시설투자자금 조달을 위한 ‘패밀리론’ 생산 및 운영 자금을 우대 금리로 빌려주는 ‘네트워크론’도 운영하고 있다.이수빈 기자 lsb@hankyung.com
152,http://stock.hankyung.com/news/app/newsview.php?aid=2017042717026,17-04-27,"코스피 6거래일만에 하락…삼성電 ""지주사 전환 철회"" 화들짝","코스피지수가 6거래일만에 하락중이다.27일 코스피지수는 오전 9시16분 현재 전날보다 4.71포인트(0.21%) 내린 2203.13에 거래되고 있다.간밤 미국 증시가 하락한데다 대장주 가 지주사 전환을 철회한다는 소식이 투자심리를 위축시키는 것으로 풀이된다.간밤 미국 증시는 도널드 트럼프 정부의 세제개편안에 대한 실망으로 소폭 하락했다. 특히 나스닥 지수는 장중 6040.89까지 올라 3거래일 연속 최고치를 경신했지만 상승세를 유지하지 못했다. 이날 1분기 확정실적을 발표한 는 지주사 전환 철회 소식도 함께 밝혔다. 는 ""전문가들과 검토한 결과 지주회사 전환이 당사의 사업경쟁력 강화에 별다른 도움이 되지 않았다""며 ""전환 과정에서 여러 이슈들이 존재하는 것으로 분석되면서 지주사로 전환하지 않는 것이 타당하다고 판단했다""고 설명했다.외국인이 팔자로 돌아서 29억원 순매도중이고 개인도 38억원 매도 우위다. 기관은 금융투자를 중심으로 74억원 순매수세다. 프로그램으로는 차익 비차익 순매수로 전체 41억원 매수 우위다.업종별로 등락은 엇갈리고 있다. 기계 전기전자 운수장비 유통업 금융업 등이 내림세다. 반면 음식료업 섬유의복 화학 의약품 비금속광물 철강금속 의료정밀 전기가스업 등은 상승중이다.시가총액 상위 종목들도 혼조세다. 대장주 는 실적 개선에도 불구하고 지주사 전환 철회 소식에 1% 넘게 떨어지고 있다. 우는 2% 가까이 하락중이고 은 4% 급락세다.이날 1분기 실적을 발표한 는 2% 넘는 약세를 나타내고 있고 도 1% 하락중이다.반면    은 1%대 상승중이다.  SK도 오르고 있다. 코스닥지수는 오름세다. 전날보다 0.17포인트(0.03%) 오른 635.28에 거래중이다.개인 홀로 177억원 순매수세다. 외국인 기관은 각각 45억 54억원 매도 우위다.     이 오름세도 1분기 실적을 발표한 이 4% 강세다. 달러화 대비 원화는 약세(원·달러 환율 상승)다. 서울 외환시장에서 오전 9시10분 현재 원·달러 환율은 전날보다 5.7원 오른 1130.8원에 거래중이다.채선희 한경닷컴 기자"
153,http://stock.hankyung.com/news/app/newsview.php?aid=2017042567916,17-04-25,코스피 6년여만에 2190선 돌파…삼성電 '사상 최고가',코스피지수가 글로벌 훈풍에 날개를 달았다. 장중 연고점을 경신하며 6년여만에 2190선에 올라섰다.25일 코스피지수는 전날보다 23.11포인트(1.06%) 오른 2196.85에 마감했다.  코스피지수가 상승랠리를 펼친 배경은 글로벌 투자심리가 호전됐기 때문이다. 간밤 미국 증시는 프랑스 대선을 둘러싼 우려감이 완화되며 상승했다. 특히 기술주 중심의 나스닥지수는 장중 및 마감가 기준으로 사상 최고치 기록을 갈아치웠다. 이날 코스피지수는 상승 출발한 후 오전장에서 연고점(2182.42)을 경신했다. 이후 상승폭을 확대하며 2190선마저 뚫었다. 코스피지수가 2190선에 올라선 건 지난 2011년 7월 이후 6년여만이다. 장중 고점은 2196.85 저점은 2174.11이었다.나흘째 이어진 외국인의 '바이 코리아(Buy Korea)가 장중 지수 상승을 이끌었다. 외국인은 6511억원어치를 사들였다. 반면 개인 기관은 각각 3675억원 2807억원 순매도했다. 프로그램으로는 차익 순매도 비차익 순매수로 전체 1236억원 매수 우위였다.업종별로는 화학 통신업 보험을 제외한 전 종목이 올랐다. 비금속광물 전기전자 의료정밀 운수장비 건설업이 1~2% 상승했다.대장주 는 사상 최고가를 갈아치웠다. 장중 3% 강세를 나타내며 213만7000원까지 고점을 높였다. 우  도 2~3% 올랐다.  은 1% 넘게 상승했다.반면 이날 사상 최대실적을 발표한 하이닉스는 보합권에서 장을 마쳤다.   텔레콤 은 하락했다.코스닥지수도 상승하며 630선을 회복했다. 전날보다 5.95포인트(0.95%) 오른 632.57에 마감했다. 외국인이 620억원 순매수했고 개인 기관은 각각 536억원 61억원 매도 우위였다.머티리얼즈   이 2~3% 강세를 나타냈다.서울 외환시장에서 달러화 대비 원화는 약세(원·달러 환율 하락)였다. 원·달러 환율은 전날보다 4.5원 내린 1125.4원에 마감했다.채선희 한경닷컴 기자
154,http://news.hankyung.com/article/2017042311321,17-04-23,일상 파고든 챗봇…짜장면 주문·숙소 예약 '척척',“짜장면 두 그릇에 단무지 많이요.” “네 알겠습니다. 예상 배달 소요시간은 25분입니다.”카카오톡이나 라인에 친구로 등록된 챗봇과 대화하는 장면이다. 동네 중국집 챗봇이지만 ‘단무지 추가’와 같은 별도 요청 사항을 처리하고 예상 배달 시간을 안내할 만큼 높은 ‘지능’을 자랑한다.일부 대기업의 전유물이던 챗봇이 일상 속으로 파고들고 있다. 한국마이크로소프트(MS) 관계자는 23일 “연내 상용화를 목표로 배달 영업을 하는 음식점의 포스시스템(주문프로그램)에 인공지능(AI)을 갖춘 챗봇을 덧붙이는 작업을 벌이고 있다”고 밝혔다. 챗봇을 활용하면 전화로 주문을 받는 인력을 줄일 수 있다. 소비자들도 한결 편해진다. 전화를 걸거나 배달 앱(응용프로그램)을 실행시키는 번거로움 없이 음식을 주문할 수 있기 때문이다.대기업 중엔 이미 챗봇을 활용해 상품 주문과 서비스 예약을 받는 곳이 많다. 유통과 금융업종이 챗봇 도입에 적극적이다. LG CNS는 ‘톡 간편주문’이란 홈쇼핑용 챗봇을 운영하고 있다. 카카오톡에 설치된 챗봇을 활용해 GS홈쇼핑 CJ오쇼핑에서 물건을 주문할 수 있다. 대신증권엔 ‘벤자민’이란 이름의 챗봇이 있다. 계좌를 개설하고 공인인증서를 관리하는 과정에서 벤자민에 조언을 받을 수 있다. 숙박 앱 ‘여기어때’에선 챗봇 ‘알프레도’가 활약 중이다. 사용자가 가고 싶은 지역과 인원 희망 가격대 등을 메시지로 입력하면 최적의 숙소를 추천해 준다.업계에선 2~3년 내로 ‘1기업 1챗봇’ 시대가 열릴 것으로 보고 있다. 한국마이크로소프트가 의뢰를 받아 제작 중인 한국어 챗봇은 50여개에 달한다. 회사 관계자는 “이름만 대면 누구나 아는 항공사와 여행사 교육업체 등과 협력해 챗봇을 개발하고 있다”며 “지금 만들고 있는 챗봇 대부분이 연내 일반에 공개될 것”이라고 설명했다.한국오라클도 올 11월부터 한국어 AI 챗봇을 주요 기업에 판매할 계획이다. 정식으로 상품을 내놓기 전이지만 이미 상당한 양의 선주문을 받았다는 설명이다. 정철호 한국오라클 상무는 “한국어 인식과 처리와 관련된 AI 기술이 상용 챗봇을 내놓을 수 있는 수준까지 올라왔다”며 “올해는 한국어 챗봇이 대중화되는 원년이 될 것”이라고 내다봤다.해외에서 활약하는 영어 챗봇들은 한국어 챗봇보다 대화가 자연스럽다. 사람의 일상 언어를 컴퓨터 언어로 전환하는 ‘자연어 처리’ 기술이 사용자가 많은 영어와 중국어를 기반으로 발전했기 때문이다. MS가 중국에서 선보인 ‘샤오아이스’는 일상적인 대화를 50문장 이상 이어갈 수 있다. 미국 젊은 소비자를 고객층으로 확보하고 있는 메신저 업체 킥은 화장품·의류 업체들과 연계한 ‘봇숍’으로 인기를 끌고 있다. 코디네이터처럼 사용자와 대화하며 취향에 맞는 옷과 화장품을 골라준다.챗봇의 근간 기술은 이세돌과 알파고 바둑 대결로 유명해진 ‘딥러닝’이다. 인공 신경망을 기반으로 기계가 알아서 학습 결과물을 축적하는 방식이다. 사람들과의 대화를 누적하다 보면 “오늘 재킷을 입어야 할까”라는 말을 ‘날씨’를 묻는 질문으로 이해한다는 설명이다.스마트폰에 설치된 앱들이 수년 내 챗봇으로 교체될 것이란 전망도 나온다. 챗봇은 앱과 달리 복잡한 설치 과정이 필요 없고 휴대폰 저장장치 용량을 잡아먹지도 않는다. 기능이 비슷하다면 굳이 앱을 고집할 이유가 없다.채팅로봇의 줄임말. 메신저를 통해 일상 언어로 사람과 대화할 수 있는 프로그램이다. 인공지능(AI) 기술을 활용해 스스로 학습하는 챗봇이 등장한 2~3년 전부터 수요가 폭발적으로 늘고 있다. 영어권 기업들은 이미 콜센터 상담원 등을 챗봇으로 대체하는 작업을 벌이고 있다.송형석 기자 click@hankyung.com
155,http://stock.hankyung.com/news/app/newsview.php?aid=2017042433176,17-04-24,코스피 2170선 회복…'깜짝실적' 은행·증권주 강세,코스피지수가 2170선을 지켰다.24일 코스피지수는 전 거래일보다 8.7포인트(0.4%) 오른 2173.74에 마감했다. 이날 코스피지수는 프랑스 대선을 둘러싼 불확실성이 완화되며 2170선을 회복했다. 23일(현지시간) 치러진 프랑스 대선은 중도성향의 에마뉘엘 마크롱 후보와 극우정당 국민전선의 마린 르펜 후보의 2파전으로 압축됐다. 중도파인 마크롱이 당선될 것이란 주장에 힘이 실리면서 프랑스의 EU탈퇴 즉 프렉시트(Frexit) 가능성이 줄어들자 글로벌 투자심리가 재개됐다.장중에는 외국인의 순매수세가 지수 상승을 이끌었다. 외국인은 3316억원 사자를 외쳤다. 지난 20일 이후 사흘 연속 사자세다. 반면 개인 기관은 각각 2479억원 786억원 매도 우위였다. 프로그램으로는 차익 순매도 비차익 순매수로 전체 1894억원 매수 우위였다.업종별로 등락은 엇갈렸다. 의료정밀 은행 증권주가 1~2% 상승했고 철강금속 운수장비 전기가스 통신업 등도 올랐다. 반면 섬유의복 의약품 비금속광물 유통업 건설업 등은 하락했다.특히 은행 증권주는 연일 발표된 1분기 깜짝실적에 강세를 나타냈다. 는 7% 넘게 급등하며 4만원대에 바짝 다가섰고 은 장중 1만4900원까지 치솟으며 52주 신고가를 경신했다.  도 1~2% 올랐다.은 호실적에 3% 넘는 강세를 나타냈다. 이날 메리츠증권은 투자은행(IB) 트레이딩 호조에 힘입어 세전이익이 1000억원을 돌파했다. 도 도 3% 넘게 올랐고   등은 2%대 상승세를 나타냈다.시가총액 상위 종목은   등을 제외하고 대부분 올랐다. 는 1% 넘게 오르며 206만2000원에 마감했고    등도 1~2% 상승했다.반면 코스닥지수는 하락했다. 8.34포인트(1.31%) 하락한 626.62에 장을 마쳤다.외국인 기관이 각각 513억원 202억원 순매도했고 개인은 734억원 매수 우위였다.  등을 제외한 대부분의 종목이 하락했다.이날 서울 외환시장에서 달러화 대비 원화는 강세(원·달러 환율 하락)였다. 원·달러 환율은 전날보다 4.5원 내린 1129.9원에 마감했다.채선희 한경닷컴 기자
